Geneid	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.1.bam	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.3.bam	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.4.bam	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.NC.1.bam	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.NC.2.bam	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.NC.3.bam	gene_name	gene_biotype
31455	ENSG00000233471	2	0	2	0	2	0	KRT18P62	processed_pseudogene
31456	ENSG00000233472	0	0	0	0	0	0	NA	lncRNA
31457	ENSG00000233473	0	0	0	0	0	0	RAD1P2	processed_pseudogene
31458	ENSG00000233476	881	727	635	399	585	473	EEF1A1P6	processed_pseudogene
31459	ENSG00000233477	0	0	0	0	0	0	PPIAP38	processed_pseudogene
31460	ENSG00000233478	0	0	2	0	0	0	NA	lncRNA
31461	ENSG00000233479	0	0	0	0	0	0	NA	lncRNA
31462	ENSG00000233480	0	0	0	0	0	0	LINC01683	lncRNA
31463	ENSG00000233482	0	0	0	0	0	0	NA	lncRNA
31464	ENSG00000233483	0	0	1	0	0	0	EFCAB15P	transcribed_unitary_pseudogene
31465	ENSG00000233484	0	0	0	0	0	0	NA	transcribed_processed_pseudogene
31466	ENSG00000233485	0	0	0	0	0	0	FHAD1-AS1	lncRNA
31467	ENSG00000233487	0	0	0	0	0	0	RPSAP69	transcribed_processed_pseudogene
31468	ENSG00000233489	0	0	0	0	0	0	PAXBP1P1	processed_pseudogene
31469	ENSG00000233491	0	0	0	0	0	0	NA	transcribed_unitary_pseudogene
31470	ENSG00000233492	0	0	0	0	0	0	NA	lncRNA
31471	ENSG00000233493	4	10	36	10	8	12	TMEM238	protein_coding
31472	ENSG00000233494	0	0	0	0	0	0	NA	processed_pseudogene
31473	ENSG00000233496	0	0	2	0	0	0	SYNJ2-IT1	lncRNA
31474	ENSG00000233497	0	0	0	0	0	0	HNRNPA1P60	processed_pseudogene
31475	ENSG00000233499	0	0	0	0	0	0	OR5B1P	unprocessed_pseudogene
31476	ENSG00000233502	0	0	0	0	0	0	NA	lncRNA
31477	ENSG00000233503	0	0	2	0	0	0	HNRNPLP1	processed_pseudogene
31478	ENSG00000233508	0	0	0	0	0	0	NA	lncRNA
31479	ENSG00000233509	2	0	0	0	1	0	ZNF197-AS1	lncRNA
31480	ENSG00000233511	0	0	0	0	0	0	NA	processed_pseudogene
31481	ENSG00000233514	0	0	0	0	1	0	NA	processed_pseudogene
31482	ENSG00000233515	0	0	0	0	0	0	LINC01518	lncRNA
31483	ENSG00000233516	0	0	0	0	0	0	NA	lncRNA
31484	ENSG00000233517	0	2	2	0	4	0	NA	lncRNA
31485	ENSG00000233518	0	0	0	0	0	0	RPL7P35	processed_pseudogene
31486	ENSG00000233519	0	0	0	0	0	0	NA	lncRNA
31487	ENSG00000233521	255	128	161	42	45	8	LINC01638	lncRNA
31488	ENSG00000233522	2	0	2	0	0	4	FAM224A	lncRNA
31489	ENSG00000233523	0	8	6	10	0	2	PHBP5	processed_pseudogene
31490	ENSG00000233524	0	2	0	0	0	0	RANP8	processed_pseudogene
31491	ENSG00000233526	0	0	0	0	0	0	RFC5P1	processed_pseudogene
31492	ENSG00000233527	82	57	88	70	88	78	ZNF529-AS1	lncRNA
31493	ENSG00000233528	0	0	0	0	0	0	LINC00430	lncRNA
31494	ENSG00000233529	0	0	0	0	0	0	HCG21	lncRNA
31495	ENSG00000233531	0	0	0	0	0	0	DEFA10P	unprocessed_pseudogene
31496	ENSG00000233532	215	156	202	75	98	39	LINC00460	lncRNA
31497	ENSG00000233533	0	0	0	0	0	0	MKNK2P1	processed_pseudogene
31498	ENSG00000233534	0	0	0	0	0	0	NA	lncRNA
31499	ENSG00000233535	0	0	0	0	0	0	NA	lncRNA
31500	ENSG00000233536	0	0	0	0	0	0	NA	lncRNA
31501	ENSG00000233537	0	0	0	0	0	0	TEDDM2P	unitary_pseudogene
31502	ENSG00000233538	0	0	0	0	0	0	NA	lncRNA
31503	ENSG00000233539	0	2	0	4	0	4	NA	lncRNA
31504	ENSG00000233540	0	0	0	0	0	0	DNM3-IT1	lncRNA
31505	ENSG00000233541	0	0	0	0	0	0	RPL31P47	processed_pseudogene
31506	ENSG00000233542	0	0	0	0	0	0	NA	lncRNA
31507	ENSG00000233543	0	0	0	0	0	0	CHTF8P1	processed_pseudogene
31508	ENSG00000233544	0	0	0	0	0	0	EIF3KP2	processed_pseudogene
31509	ENSG00000233545	0	0	0	0	0	0	CYCSP33	processed_pseudogene
31510	ENSG00000233546	0	0	0	0	0	0	PRYP5	unprocessed_pseudogene
31511	ENSG00000233547	2	3	2	2	3	7	NA	lncRNA
31512	ENSG00000233548	0	0	0	1	0	0	CYCSP44	processed_pseudogene
31513	ENSG00000233549	0	0	0	0	0	0	CYCSP35	processed_pseudogene
31514	ENSG00000233550	0	0	0	0	0	0	MTCYBP8	unprocessed_pseudogene
31515	ENSG00000233551	0	0	0	0	0	0	LSM1P1	processed_pseudogene
31516	ENSG00000233553	0	0	0	0	0	0	NA	lncRNA
31517	ENSG00000233554	38	24	31	7	21	24	B4GALT1-AS1	lncRNA
31518	ENSG00000233555	0	0	0	2	0	0	NA	processed_pseudogene
31519	ENSG00000233557	0	0	0	0	0	0	NFU1P2	processed_pseudogene
31520	ENSG00000233558	0	0	0	0	0	0	NA	processed_pseudogene
31521	ENSG00000233559	23	3	4	12	20	9	LINC00513	lncRNA
31522	ENSG00000233560	0	4	8	4	8	0	KRT8P39	processed_pseudogene
31523	ENSG00000233562	0	0	0	0	0	0	RPS3AP8	processed_pseudogene
31524	ENSG00000233563	0	0	0	0	0	0	OR52E7P	unprocessed_pseudogene
31525	ENSG00000233565	0	0	0	0	0	0	NA	processed_pseudogene
31526	ENSG00000233569	0	0	0	0	0	0	NA	lncRNA
31527	ENSG00000233570	0	0	0	0	0	0	LINC00690	lncRNA
31528	ENSG00000233571	0	0	0	0	0	0	NA	lncRNA
31529	ENSG00000233574	0	0	0	0	0	0	NA	lncRNA
31530	ENSG00000233575	0	0	0	0	0	0	NA	processed_pseudogene
31531	ENSG00000233576	0	0	0	0	0	0	HTR3C2P	unprocessed_pseudogene
31532	ENSG00000233577	0	0	0	0	0	0	NA	lncRNA
31533	ENSG00000233578	0	2	2	4	0	0	EIF4EP1	processed_pseudogene
31534	ENSG00000233579	0	0	2	0	0	0	KRT8P15	processed_pseudogene
31535	ENSG00000233581	27	33	15	14	6	5	NA	lncRNA
31536	ENSG00000233583	0	1	0	0	0	0	NA	processed_pseudogene
31537	ENSG00000233585	14	2	7	2	3	21	NA	transcribed_processed_pseudogene
31538	ENSG00000233586	0	0	0	0	0	0	NA	processed_pseudogene
31539	ENSG00000233587	0	0	0	0	0	0	LINC01884	lncRNA
31540	ENSG00000233588	8	7	10	4	16	2	CYP51A1P2	processed_pseudogene
31541	ENSG00000233589	0	0	0	0	0	0	NA	lncRNA
31542	ENSG00000233590	2	0	0	0	0	0	LINC02640	lncRNA
31543	ENSG00000233593	42	34	18	18	19	40	LINC02609	lncRNA
31544	ENSG00000233594	0	0	1	0	3	0	BTF3P5	processed_pseudogene
31545	ENSG00000233595	0	0	0	0	0	0	MTND2P29	processed_pseudogene
31546	ENSG00000233597	4	0	0	0	0	0	NA	processed_pseudogene
31547	ENSG00000233601	0	0	0	0	0	0	NCOR1P3	unprocessed_pseudogene
31548	ENSG00000233602	0	10	5	3	3	2	ERI3-IT1	lncRNA
31549	ENSG00000233603	0	0	0	0	2	0	JTBP1	processed_pseudogene
31550	ENSG00000233605	0	0	0	0	0	0	LINC01851	lncRNA
31551	ENSG00000233606	0	0	0	0	0	0	OR6C66P	transcribed_unprocessed_pseudogene
31552	ENSG00000233607	0	0	0	0	0	0	LINC01392	lncRNA
31553	ENSG00000233608	58	449	52	36	141	185	TWIST2	protein_coding
31554	ENSG00000233609	0	0	0	0	0	0	RPL10P19	transcribed_processed_pseudogene
31555	ENSG00000233610	0	0	0	0	0	0	LINC00462	lncRNA
31556	ENSG00000233611	2	0	0	0	1	0	NA	lncRNA
31557	ENSG00000233613	2	2	6	0	11	4	DCUN1D2-AS	lncRNA
31558	ENSG00000233614	0	0	0	0	0	0	DDX11L10	transcribed_unprocessed_pseudogene
31559	ENSG00000233615	0	0	0	0	0	0	HNRNPA1P42	processed_pseudogene
31560	ENSG00000233616	0	0	0	0	0	0	NA	lncRNA
31561	ENSG00000233619	0	0	0	1	0	0	NA	processed_pseudogene
31562	ENSG00000233620	0	0	0	0	0	0	USH2A-AS2	lncRNA
31563	ENSG00000233621	69	58	106	49	61	58	LINC01137	lncRNA
31564	ENSG00000233622	12	14	24	33	25	26	CYP2T1P	transcribed_unitary_pseudogene
31565	ENSG00000233623	0	0	0	0	0	0	PGAM1P11	processed_pseudogene
31566	ENSG00000233625	0	0	0	0	0	0	NA	lncRNA
31567	ENSG00000233626	0	0	0	0	0	0	NA	processed_pseudogene
31568	ENSG00000233627	0	0	0	0	0	0	C4A-AS1	lncRNA
31569	ENSG00000233632	0	0	0	0	0	0	NA	processed_pseudogene
31570	ENSG00000233633	0	2	2	0	0	0	NA	lncRNA
31571	ENSG00000233634	0	0	0	0	0	0	GOT2P5	processed_pseudogene
31572	ENSG00000233635	0	0	0	0	0	0	NA	lncRNA
31573	ENSG00000233639	0	0	2	0	0	0	PANTR1	lncRNA
31574	ENSG00000233640	0	0	0	0	0	0	KRTAP13-5P	unprocessed_pseudogene
31575	ENSG00000233642	0	0	0	0	0	0	GPR158-AS1	lncRNA
31576	ENSG00000233643	0	0	0	0	0	0	LINC02625	lncRNA
31577	ENSG00000233644	0	0	0	0	0	0	ARHGEF7-IT1	lncRNA
31578	ENSG00000233645	0	0	0	0	0	0	NA	lncRNA
31579	ENSG00000233646	2	0	0	0	0	0	OR52T1P	unprocessed_pseudogene
31580	ENSG00000233647	0	0	0	0	0	4	NENFP1	processed_pseudogene
31581	ENSG00000233648	0	0	0	0	0	0	NA	processed_pseudogene
31582	ENSG00000233651	0	0	0	0	4	0	NA	lncRNA
31583	ENSG00000233652	0	0	0	2	0	0	CICP1	processed_pseudogene
31584	ENSG00000233653	0	2	0	3	2	0	CICP7	processed_pseudogene
31585	ENSG00000233654	9	12	10	6	10	2	NA	lncRNA
31586	ENSG00000233655	0	0	0	0	0	0	IGHD4-4	IG_D_gene
31587	ENSG00000233656	0	0	0	0	0	0	NA	lncRNA
31588	ENSG00000233659	0	0	0	2	0	0	NDUFA5P4	processed_pseudogene
31589	ENSG00000233661	0	0	0	0	0	2	SPIN4-AS1	lncRNA
31590	ENSG00000233662	0	0	0	0	0	0	CALM2P4	processed_pseudogene
31591	ENSG00000233663	0	0	0	0	0	0	NA	processed_pseudogene
31592	ENSG00000233664	0	0	0	0	0	0	NDUFS5P3	processed_pseudogene
31593	ENSG00000233665	0	1	1	0	0	0	NA	lncRNA
31594	ENSG00000233668	1	2	0	0	1	1	NA	processed_pseudogene
31595	ENSG00000233670	0	0	0	0	0	0	PIRT	protein_coding
31596	ENSG00000233671	0	0	0	0	0	0	CENPNP1	processed_pseudogene
31597	ENSG00000233672	18	13	16	10	14	6	RNASEH2B-AS1	lncRNA
31598	ENSG00000233673	2	0	0	0	0	1	ANAPC1P1	transcribed_unprocessed_pseudogene
31599	ENSG00000233674	2	0	0	0	0	1	NA	processed_pseudogene
31600	ENSG00000233676	0	0	0	0	0	0	FDPSP6	processed_pseudogene
31601	ENSG00000233677	0	0	0	0	0	0	DDX39BP1	unprocessed_pseudogene
31602	ENSG00000233680	0	0	0	0	0	0	HNRNPA1P27	processed_pseudogene
31603	ENSG00000233681	0	0	0	0	0	0	CEACAMP1	unprocessed_pseudogene
31604	ENSG00000233682	10	15	15	15	2	17	NA	lncRNA
31605	ENSG00000233683	0	0	0	0	0	0	NA	processed_pseudogene
31606	ENSG00000233684	0	0	0	0	0	0	LINC01865	lncRNA
31607	ENSG00000233685	0	0	0	0	0	0	OR6L1P	unprocessed_pseudogene
31608	ENSG00000233686	0	0	0	0	0	0	PIEZO1P1	processed_pseudogene
31609	ENSG00000233688	0	0	0	0	0	0	ZNF622P1	processed_pseudogene
31610	ENSG00000233689	0	0	0	0	0	0	NA	lncRNA
31611	ENSG00000233690	10	4	1	0	4	3	EBAG9P1	processed_pseudogene
31612	ENSG00000233691	0	0	0	0	0	0	NA	processed_pseudogene
31613	ENSG00000233693	2	0	0	0	0	0	PBX1-AS1	lncRNA
31614	ENSG00000233694	0	0	0	0	0	0	LINC02579	lncRNA
31615	ENSG00000233695	189	281	297	622	624	426	GAS6-AS1	lncRNA
31616	ENSG00000233699	0	0	0	0	0	0	TTTY18	lncRNA
31617	ENSG00000233701	0	0	2	0	0	0	PRR23C	protein_coding
31618	ENSG00000233702	0	0	0	0	0	0	RPL37P13	processed_pseudogene
31619	ENSG00000233703	0	0	0	0	0	0	NA	processed_pseudogene
31620	ENSG00000233705	0	0	0	0	0	1	SLC26A4-AS1	lncRNA
31621	ENSG00000233706	0	0	0	0	0	0	NA	lncRNA
31622	ENSG00000233707	0	0	0	0	0	0	RPL22P11	processed_pseudogene
31623	ENSG00000233708	0	0	0	0	0	0	NA	processed_pseudogene
31624	ENSG00000233709	0	0	0	0	0	0	MTND4P28	processed_pseudogene
31625	ENSG00000233710	0	0	0	0	0	0	NA	processed_pseudogene
31626	ENSG00000233711	0	0	0	0	0	0	EIF4EBP2P1	processed_pseudogene
31627	ENSG00000233712	0	0	0	0	0	0	NA	unprocessed_pseudogene
31628	ENSG00000233713	0	0	0	0	0	0	NA	processed_pseudogene
31629	ENSG00000233714	0	0	0	0	0	0	NA	lncRNA
31630	ENSG00000233716	0	0	0	0	0	0	MTFR2P1	processed_pseudogene
31631	ENSG00000233717	0	0	0	0	0	0	RPS29P29	processed_pseudogene
31632	ENSG00000233718	0	0	0	0	0	0	MYCNOS	lncRNA
31633	ENSG00000233719	0	0	0	0	0	0	GOT2P3	transcribed_processed_pseudogene
31634	ENSG00000233720	0	0	0	0	0	0	NA	unprocessed_pseudogene
31635	ENSG00000233721	0	0	0	0	0	0	NA	lncRNA
31636	ENSG00000233723	2	10	2	2	6	9	LINC01122	lncRNA
31637	ENSG00000233724	0	0	0	0	0	0	NA	processed_pseudogene
31638	ENSG00000233725	0	0	0	0	0	0	NRAD1	lncRNA
31639	ENSG00000233727	0	0	0	0	0	0	NA	processed_pseudogene
31640	ENSG00000233728	0	0	0	0	0	0	NA	lncRNA
31641	ENSG00000233729	0	0	0	0	0	0	NCKAP5-AS1	lncRNA
31642	ENSG00000233730	0	0	0	0	0	0	LINC01765	lncRNA
31643	ENSG00000233732	0	0	0	0	0	0	IGHV3OR16-10	IG_V_gene
31644	ENSG00000233733	0	0	0	0	0	0	H2AZP6	processed_pseudogene
31645	ENSG00000233735	0	0	0	0	0	0	NA	lncRNA
31646	ENSG00000233737	0	0	0	0	0	0	NA	processed_pseudogene
31647	ENSG00000233739	0	0	0	0	0	0	NA	lncRNA
31648	ENSG00000233740	0	0	0	0	0	0	CICP2	processed_pseudogene
31649	ENSG00000233741	0	0	0	0	0	0	RPL27P7	processed_pseudogene
31650	ENSG00000233746	0	0	0	0	0	0	LINC00656	lncRNA
31651	ENSG00000233747	0	0	0	0	0	0	RPL36AP13	processed_pseudogene
31652	ENSG00000233750	0	0	0	1	0	0	CICP27	processed_pseudogene
31653	ENSG00000233751	0	0	0	0	0	0	RRAS2P2	processed_pseudogene
31654	ENSG00000233752	0	0	0	0	0	0	RPL21P36	processed_pseudogene
31655	ENSG00000233754	0	0	0	0	0	0	NA	lncRNA
31656	ENSG00000233755	0	0	0	0	0	0	NA	lncRNA
31657	ENSG00000233756	0	0	0	0	0	0	DSCAM-IT1	lncRNA
31658	ENSG00000233757	16	22	24	15	17	8	NA	protein_coding
31659	ENSG00000233760	0	0	0	0	0	0	NA	lncRNA
31660	ENSG00000233762	330	199	206	341	235	304	RPS15P4	processed_pseudogene
31661	ENSG00000233764	0	0	0	0	0	0	MTCO1P20	processed_pseudogene
31662	ENSG00000233765	0	0	2	0	0	2	CDRT15P12	unprocessed_pseudogene
31663	ENSG00000233766	0	0	6	0	0	0	CAVIN2-AS1	lncRNA
31664	ENSG00000233767	2	0	6	6	5	23	PSMA6P3	processed_pseudogene
31665	ENSG00000233771	0	0	0	0	1	0	CICP5	unprocessed_pseudogene
31666	ENSG00000233774	0	0	0	0	0	0	MED14P1	unprocessed_pseudogene
31667	ENSG00000233775	4	0	1	0	4	2	NA	lncRNA
31668	ENSG00000233776	2	0	0	0	0	0	LINC01251	lncRNA
31669	ENSG00000233778	0	0	0	0	0	0	NA	processed_pseudogene
31670	ENSG00000233780	0	0	0	0	0	0	HNRNPA1P30	transcribed_processed_pseudogene
31671	ENSG00000233782	0	0	0	0	0	0	ZNF90P3	processed_pseudogene
31672	ENSG00000233783	0	6	6	2	1	0	NA	lncRNA
31673	ENSG00000233785	2	0	0	0	2	0	NA	lncRNA
31674	ENSG00000233786	0	2	0	3	1	3	CDC27P1	processed_pseudogene
31675	ENSG00000233787	0	0	0	0	0	0	NA	processed_pseudogene
31676	ENSG00000233791	0	0	0	0	0	2	LINC01136	lncRNA
31677	ENSG00000233792	0	0	0	0	0	0	PUDPP2	transcribed_processed_pseudogene
31678	ENSG00000233797	0	0	0	2	4	0	UFL1-AS1	lncRNA
31679	ENSG00000233799	4	5	7	14	5	5	NA	lncRNA
31680	ENSG00000233802	0	0	0	0	0	0	TRIM49D2	protein_coding
31681	ENSG00000233803	0	0	0	0	0	0	TSPY4	protein_coding
31682	ENSG00000233805	0	0	0	0	0	0	NA	processed_pseudogene
31683	ENSG00000233806	0	0	2	0	0	0	LINC01237	lncRNA
31684	ENSG00000233807	0	0	0	0	0	0	AMZ2P3	processed_pseudogene
31685	ENSG00000233810	0	0	0	0	0	0	MOB1AP2	processed_pseudogene
31686	ENSG00000233814	0	0	0	0	0	0	H3P32	processed_pseudogene
31687	ENSG00000233816	0	0	0	0	0	0	IFNA13	protein_coding
31688	ENSG00000233817	0	14	6	19	12	9	NA	lncRNA
31689	ENSG00000233818	5	10	9	29	21	17	NA	lncRNA
31690	ENSG00000233819	0	0	0	0	0	0	LCEP1	unprocessed_pseudogene
31691	ENSG00000233820	2	0	4	0	2	0	NA	transcribed_processed_pseudogene
31692	ENSG00000233821	0	0	0	0	0	0	ENOX1-AS1	lncRNA
31693	ENSG00000233822	34	28	42	34	16	74	H2BC15	protein_coding
31694	ENSG00000233823	0	0	0	0	0	0	NA	lncRNA
31695	ENSG00000233824	0	0	0	0	0	0	NA	lncRNA
31696	ENSG00000233825	0	0	0	0	4	0	NA	lncRNA
31697	ENSG00000233827	0	0	0	0	0	0	CCNQP1	processed_pseudogene
31698	ENSG00000233828	16	6	2	2	8	9	MIR4280HG	lncRNA
31699	ENSG00000233829	0	0	0	0	0	0	RPL26P15	processed_pseudogene
31700	ENSG00000233830	93	100	124	114	110	113	EIF4HP1	processed_pseudogene
31701	ENSG00000233832	0	0	0	0	0	0	NA	processed_pseudogene
31702	ENSG00000233833	0	1	0	0	0	0	ETF1P3	processed_pseudogene
31703	ENSG00000233834	7	16	11	4	2	2	NA	lncRNA
31704	ENSG00000233835	0	0	0	0	0	0	NA	lncRNA
31705	ENSG00000233836	0	0	0	0	0	0	NA	transcribed_unprocessed_pseudogene
31706	ENSG00000233837	15	8	17	17	8	7	EIF3LP2	processed_pseudogene
31707	ENSG00000233838	0	0	0	0	0	0	DPH3P1	processed_pseudogene
31708	ENSG00000233839	2	0	0	0	0	0	NA	processed_pseudogene
31709	ENSG00000233840	0	0	0	0	0	0	PCDH9-AS4	lncRNA
31710	ENSG00000233842	0	0	0	0	0	0	NA	lncRNA
31711	ENSG00000233843	0	0	0	0	0	0	CYCSP48	processed_pseudogene
31712	ENSG00000233845	2	4	6	8	4	0	NA	lncRNA
31713	ENSG00000233846	3	8	8	0	7	6	SELENOTP1	processed_pseudogene
31714	ENSG00000233847	0	0	0	0	0	0	ERCC8-AS1	lncRNA
31715	ENSG00000233848	0	0	0	1	0	0	NA	lncRNA
31716	ENSG00000233849	0	0	0	0	0	0	NA	lncRNA
31717	ENSG00000233850	0	0	0	0	0	0	NA	lncRNA
31718	ENSG00000233851	0	0	1	0	0	0	LATS2-AS1	lncRNA
31719	ENSG00000233852	0	0	0	0	0	0	NA	lncRNA
31720	ENSG00000233854	0	0	0	0	0	0	POU6F2-AS2	lncRNA
31721	ENSG00000233858	13	1	9	0	6	6	LINC02599	lncRNA
31722	ENSG00000233859	0	0	0	0	0	0	ADH5P4	processed_pseudogene
31723	ENSG00000233860	11	15	22	20	15	25	SHROOM3-AS1	lncRNA
31724	ENSG00000233861	0	0	0	0	0	0	MGAT2P1	processed_pseudogene
31725	ENSG00000233862	6	0	6	0	2	6	NA	lncRNA
31726	ENSG00000233866	0	0	0	0	0	0	NA	lncRNA
31727	ENSG00000233867	0	0	0	0	0	0	SLC9B1P3	unprocessed_pseudogene
31728	ENSG00000233868	18	7	8	6	7	14	LLPHP3	processed_pseudogene
31729	ENSG00000233869	0	0	0	0	0	0	RPSAP27	processed_pseudogene
31730	ENSG00000233870	16	6	4	3	10	4	NA	unprocessed_pseudogene
31731	ENSG00000233871	0	0	0	0	0	0	DLG5-AS1	lncRNA
31732	ENSG00000233872	0	0	0	0	0	0	TOR1BP1	processed_pseudogene
31733	ENSG00000233873	0	0	0	0	0	0	RPL7P44	processed_pseudogene
31734	ENSG00000233874	1	0	0	0	0	0	MFN1P1	processed_pseudogene
31735	ENSG00000233875	0	0	0	0	0	0	NA	lncRNA
31736	ENSG00000233876	0	0	0	1	0	0	GAPDHP68	processed_pseudogene
31737	ENSG00000233877	0	0	0	0	0	0	NA	processed_pseudogene
31738	ENSG00000233880	0	0	0	0	0	0	NFYCP1	processed_pseudogene
31739	ENSG00000233882	0	0	0	0	0	0	LINC01680	lncRNA
31740	ENSG00000233884	0	0	0	0	0	2	NA	lncRNA
31741	ENSG00000233885	16	11	11	31	12	18	YEATS2-AS1	lncRNA
31742	ENSG00000233887	0	0	0	0	0	0	NA	processed_pseudogene
31743	ENSG00000233888	0	0	0	0	0	0	MTCO2P17	unprocessed_pseudogene
31744	ENSG00000233891	0	0	0	0	0	0	NA	lncRNA
31745	ENSG00000233892	0	0	0	0	0	0	PAIP1P1	processed_pseudogene
31746	ENSG00000233893	0	0	0	1	0	0	EZR-AS1	lncRNA
31747	ENSG00000233894	0	0	0	0	0	0	NA	lncRNA
31748	ENSG00000233896	0	0	0	0	0	0	PDYN-AS1	lncRNA
31749	ENSG00000233900	0	0	0	0	0	0	RPL17P35	processed_pseudogene
31750	ENSG00000233901	422	319	321	310	300	131	LINC01503	lncRNA
31751	ENSG00000233902	0	0	0	0	0	0	NA	unprocessed_pseudogene
31752	ENSG00000233905	0	0	0	0	0	0	LONRF2P2	processed_pseudogene
31753	ENSG00000233906	0	0	0	0	0	0	NA	lncRNA
31754	ENSG00000233907	0	0	0	0	0	0	LINC01761	lncRNA
31755	ENSG00000233908	0	0	0	0	0	0	NA	processed_pseudogene
31756	ENSG00000233909	0	0	0	0	0	0	UBE2V1P4	processed_pseudogene
31757	ENSG00000233910	0	0	0	0	0	0	GTF2F2P2	processed_pseudogene
31758	ENSG00000233912	0	5	0	1	1	2	NA	lncRNA
31759	ENSG00000233913	471	478	493	408	656	441	RPL10P9	processed_pseudogene
31760	ENSG00000233915	0	0	0	0	0	0	UBE2Q2P10	processed_pseudogene
31761	ENSG00000233916	0	0	0	0	0	0	ZDHHC20P1	processed_pseudogene
31762	ENSG00000233917	0	0	0	0	0	0	POTEB	protein_coding
31763	ENSG00000233918	0	0	0	0	0	0	NA	processed_pseudogene
31764	ENSG00000233919	0	0	0	0	0	0	NA	lncRNA
31765	ENSG00000233920	0	0	0	0	0	0	NA	lncRNA
31766	ENSG00000233921	0	0	0	0	0	0	RPS15AP40	processed_pseudogene
31767	ENSG00000233922	0	0	0	2	0	0	LINC01694	lncRNA
31768	ENSG00000233924	0	0	0	0	0	0	RPSAP13	processed_pseudogene
31769	ENSG00000233926	0	0	0	0	0	4	NA	lncRNA
31770	ENSG00000233927	4458	4982	5444	1589	3317	2396	RPS28	protein_coding
31771	ENSG00000233928	0	0	0	0	0	0	NA	lncRNA
31772	ENSG00000233929	0	0	0	0	0	0	MT1XP1	processed_pseudogene
31773	ENSG00000233930	0	0	0	0	0	0	KRTAP5-AS1	lncRNA
31774	ENSG00000233932	0	0	0	0	0	0	CTXN2	protein_coding
31775	ENSG00000233933	0	0	0	0	0	0	NA	processed_pseudogene
31776	ENSG00000233934	0	0	0	0	0	0	RPL21P38	processed_pseudogene
31777	ENSG00000233936	0	0	0	0	0	0	NA	lncRNA
31778	ENSG00000233937	45	64	50	53	74	62	CTC-338M12.4	lncRNA
31779	ENSG00000233939	0	0	0	0	0	0	RPL27AP4	processed_pseudogene
31780	ENSG00000233940	0	0	0	0	0	0	RPL12P45	processed_pseudogene
31781	ENSG00000233941	0	0	0	0	0	0	NA	lncRNA
31782	ENSG00000233942	0	0	0	0	0	0	NA	lncRNA
31783	ENSG00000233943	0	0	0	0	0	0	NA	processed_pseudogene
31784	ENSG00000233944	0	0	0	0	0	0	LINC00265-3P	processed_pseudogene
31785	ENSG00000233945	0	0	0	0	0	0	LINC02650	lncRNA
31786	ENSG00000233946	0	0	0	0	0	0	RPS29P4	processed_pseudogene
31787	ENSG00000233947	0	2	0	0	1	0	ASS1P3	processed_pseudogene
31788	ENSG00000233951	0	0	0	0	0	0	RCC2P3	processed_pseudogene
31789	ENSG00000233952	0	4	0	2	2	0	FTLP15	processed_pseudogene
31790	ENSG00000233953	0	0	0	0	0	0	NA	lncRNA
31791	ENSG00000233954	116	111	110	46	61	88	UQCRHL	protein_coding
31792	ENSG00000233955	0	0	0	0	0	0	AHCYP3	processed_pseudogene
31793	ENSG00000233956	0	0	0	0	4	0	BTF3P6	processed_pseudogene
31794	ENSG00000233960	0	0	0	0	0	0	NA	lncRNA
31795	ENSG00000233962	0	0	0	0	0	0	NA	unprocessed_pseudogene
31796	ENSG00000233963	0	0	0	0	0	0	ATP8A2P3	unprocessed_pseudogene
31797	ENSG00000233966	15	8	17	8	11	8	UBE2SP1	processed_pseudogene
31798	ENSG00000233967	42	66	58	79	53	43	NA	lncRNA
31799	ENSG00000233968	2	0	0	0	0	0	NA	lncRNA
31800	ENSG00000233969	0	0	0	0	0	0	NA	lncRNA
31801	ENSG00000233970	0	0	0	0	0	0	NA	lncRNA
31802	ENSG00000233971	0	0	0	0	0	0	RPS20P10	processed_pseudogene
31803	ENSG00000233973	0	0	0	0	0	0	LINC01360	lncRNA
31804	ENSG00000233974	0	0	0	0	0	0	NA	processed_pseudogene
31805	ENSG00000233975	12	5	6	5	5	14	LINC02574	lncRNA
31806	ENSG00000233977	1	0	1	2	2	5	NA	lncRNA
31807	ENSG00000233978	0	0	0	0	0	0	LINC02590	lncRNA
31808	ENSG00000233979	0	0	0	0	0	0	RPL22P21	processed_pseudogene
31809	ENSG00000233980	0	0	0	0	0	0	FDPSP2	processed_pseudogene
31810	ENSG00000233981	0	0	0	4	0	0	NA	lncRNA
31811	ENSG00000233983	0	0	0	0	0	0	NA	processed_pseudogene
31812	ENSG00000233984	0	0	0	0	0	0	RPSAP14	processed_pseudogene
31813	ENSG00000233985	0	2	4	0	4	4	LINC01681	lncRNA
31814	ENSG00000233987	0	0	0	0	0	0	NA	lncRNA
31815	ENSG00000233990	0	0	0	0	0	0	NA	processed_pseudogene
31816	ENSG00000233993	0	0	2	0	0	0	DTD1-AS1	lncRNA
31817	ENSG00000233994	1	3	4	0	2	3	GDI2P2	processed_pseudogene
